externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore,elo_a_before,elo_b_before,diff_elo,elo_expected_prob_a
NB163130826,2026-08-13 14:43:00+00:00,False,Dallas Mavericks,Denver Nuggets,DOUBLEFOUR,DEPUTY,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,42.0,1490.1247061709955,1519.3187958001229,-29.194089629127348,0.4580849297967623
NB164130826,2026-08-13 14:47:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,ARCANE,ATOMIC,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,60.0,1447.4485878229527,1415.959244704972,31.489343117980752,0.5451931296453484
NB165130826,2026-08-13 14:59:00+00:00,False,Orlando Magic,Charlotte Hornets,CHIEF,RUTHLESS,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,66.0,55.0,1605.3538324007723,1542.3049764924635,63.048855908308724,0.5897515486994022
NB166130826,2026-08-13 15:03:00+00:00,False,Denver Nuggets,Orlando Magic,TD24,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,46.0,1430.1032372110112,1559.0484353195343,-128.94519810852307,0.3225083441304176
NB167130826,2026-08-13 15:07:00+00:00,False,Chicago Bulls,Brooklyn Nets,AXE,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,65.0,56.0,1566.0606717484684,1483.4494921447595,82.61117960370893,0.6166960919188023
NB169130826,2026-08-13 15:15:00+00:00,False,New York Knicks,Boston Celtics,REND,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,53.0,54.0,1458.9985543853834,1515.134539734134,-56.13598534875064,0.41990955026900806
NB170130826,2026-08-13 15:19:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,TRANQUILITY,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,57.0,50.0,1405.435052857558,1449.4051502386044,-43.970097381046344,0.4370576228174363
NB171130826,2026-08-13 15:31:00+00:00,False,Dallas Mavericks,Charlotte Hornets,HYPER,RUTHLESS,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,50.0,61.0,1549.8155593375297,1533.270321779308,16.545237558221743,0.5237925283079589
NB172130826,2026-08-13 15:35:00+00:00,False,Orlando Magic,Dallas Mavericks,SHELL,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,34.0,36.0,1544.128444366684,1593.4943840093183,-49.3659396426342,0.42943096082676596
NB173130826,2026-08-13 15:39:00+00:00,False,New York Knicks,Los Angeles Lakers,THUNDER,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,54.0,1682.7471418142302,1475.627570399218,207.11957141501216,0.7671478946598483
NB174130826,2026-08-13 15:43:00+00:00,False,Charlotte Hornets,Dallas Mavericks,MARKSMAN,BLAZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,62.0,1480.1075183564735,1388.7794692820353,91.32804907443824,0.6284858381699898
NB175130826,2026-08-13 15:47:00+00:00,False,Denver Nuggets,Charlotte Hornets,DEPUTY,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,45.0,48.0,1509.3318550092827,1520.173454337362,-10.841599328079383,0.4844027465476348
NB176130826,2026-08-13 15:51:00+00:00,False,Milwaukee Bucks,Phoenix Suns,ATOMIC,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,60.0,1428.352451599058,1439.0306976745362,-10.678246075478228,0.4846376054428167
NB177130826,2026-08-13 16:03:00+00:00,False,Dallas Mavericks,Orlando Magic,HYPER,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,55.0,1538.2803917589792,1614.3884871139278,-76.10809535494855,0.3921905964992342
NB178130826,2026-08-13 16:07:00+00:00,False,Dallas Mavericks,Orlando Magic,GALAXY,SHELL,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,59.0,1598.6475555392394,1538.975272836763,59.67228270247642,0.5850407721530742
NB180130826,2026-08-13 16:15:00+00:00,False,Milwaukee Bucks,Phoenix Suns,MARKSMAN,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,56.0,1467.282272016159,1486.407156255013,-19.124884238854065,0.4725048440629378
NB181130826,2026-08-13 16:19:00+00:00,False,Los Angeles Lakers,New York Knicks,DEPUTY,REND,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,53.0,1503.380490038781,1453.9596397821554,49.42085025662573,0.5706464860414946
NB182130826,2026-08-13 16:23:00+00:00,False,New York Knicks,Oklahoma City Thunder,ATOMIC,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,59.0,71.0,1419.4210759339435,1415.8095054216262,3.6115705123172575,0.5051972805694849
NB183130826,2026-08-13 16:35:00+00:00,False,Charlotte Hornets,Denver Nuggets,RUTHLESS,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,70.0,73.0,1544.8054893578585,1662.977284712452,-118.17179535459354,0.3362051646813475
NB184130826,2026-08-13 16:39:00+00:00,False,Dallas Mavericks,Denver Nuggets,GALAXY,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0,1586.708874400713,1445.0232281638614,141.68564623685165,0.6933032761576766
NB185130826,2026-08-13 16:43:00+00:00,False,Los Angeles Lakers,Boston Celtics,RAMZ,COMBO,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,59.0,1484.8333451351361,1631.4763892298165,-146.64304409468036,0.3006624719950977
NB275130826,2026-08-13 16:47:00+00:00,False,Dallas Mavericks,Denver Nuggets,BLAZER,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,62.0,1401.6047156223499,1480.0772143837683,-78.47249876141836,0.3889509443942796
NB187130826,2026-08-13 16:51:00+00:00,False,Charlotte Hornets,Dallas Mavericks,MACHINE,DOUBLEFOUR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,66.0,64.0,1526.1248193078636,1500.1116469618357,26.013172346027886,0.537366167878906
NB188130826,2026-08-13 16:55:00+00:00,False,Phoenix Suns,Memphis Grizzlies,PUNISHER,ARCANE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,52.0,63.0,1447.9620733396507,1435.0553809288667,12.90669241078399,0.5185656839925528
NB189130826,2026-08-13 17:07:00+00:00,False,Orlando Magic,Denver Nuggets,CHIEF,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,60.0,1619.0947742719186,1667.1078963868215,-48.0131221149029,0.43134007987409595
NB190130826,2026-08-13 17:11:00+00:00,False,Orlando Magic,Denver Nuggets,SHELL,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,68.0,46.0,1550.9139539752894,1440.6486327318837,110.26532124340565,0.6535630597617964
NB191130826,2026-08-13 17:15:00+00:00,False,Oklahoma City Thunder,Boston Celtics,AXE,COMBO,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,66.0,1573.8825934940098,1635.0843388937576,-61.20174539974778,0.4128234390763898
NB276130826,2026-08-13 17:19:00+00:00,False,Denver Nuggets,Charlotte Hornets,HARLEM,MARKSMAN,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,53.0,1484.8558599265716,1473.6122138874036,11.24364603916797,0.5161752610308339
NB193130826,2026-08-13 17:23:00+00:00,False,Orlando Magic,Dallas Mavericks,REND,DOUBLEFOUR,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,57.0,56.0,1463.0211667319622,1494.5600409763827,-31.538874244420413,0.45473617258809124
NB194130826,2026-08-13 17:27:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,TRANQUILITY,ARCANE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,34.0,56.0,1427.293535722045,1446.4754408611132,-19.18190513906825,0.472423033273313
NB195130826,2026-08-13 17:55:00+00:00,False,New York Knicks,Los Angeles Lakers,JACKAL,LANES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,61.0,1667.0602216007908,1717.33894604971,-50.27872444891932,0.42814400497343114
NB196130826,2026-08-13 17:59:00+00:00,False,Chicago Bulls,Toronto Raptors,MALICE,ENIGMA,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,56.0,1506.9582157543261,1456.2345829461758,50.72363280815034,0.5724829302277594
NB197130826,2026-08-13 18:03:00+00:00,False,Toronto Raptors,Chicago Bulls,CYPHER,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,49.0,1469.0519235620395,1538.4647852099702,-69.41286164793064,0.4014150433783161
NB198130826,2026-08-13 18:07:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,THOR,INVINCIBLE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,56.0,50.0,1545.1793319429948,1470.6290537723314,74.55027817066343,0.6056696983252811
NB199130826,2026-08-13 18:11:00+00:00,False,Oklahoma City Thunder,Boston Celtics,SIGNAL,CONQUEST,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,41.0,38.0,1476.7873735568282,1472.6055514994173,4.181822057410955,0.5060178351056879
NB200130826,2026-08-13 18:15:00+00:00,False,New York Knicks,Oklahoma City Thunder,CASCADE,ZION,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,59.0,1412.9561789080562,1401.0154846004398,11.940694307616468,0.5171772779115439
NB201130826,2026-08-13 18:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,PRODIGY,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,48.0,66.0,1660.0927932348175,1564.0662264902314,96.02656674458603,0.6347787903704528
NB202130826,2026-08-13 18:31:00+00:00,False,Chicago Bulls,Miami Heat,MALICE,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,71.0,66.0,1515.682376907239,1459.6608747604985,56.02150214674043,0.5799299139517903
NB203130826,2026-08-13 18:35:00+00:00,False,Boston Celtics,New York Knicks,CYPHER,LAW,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,50.0,1464.2349430414997,1497.5634670726558,-33.32852403115612,0.4521829796639429
NB204130826,2026-08-13 18:39:00+00:00,False,Charlotte Hornets,Denver Nuggets,EQUALIZER,BRAZEN,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,56.0,1468.1101577617007,1548.9468282912449,-80.83667052954411,0.3857213864069599
NB205130826,2026-08-13 18:43:00+00:00,False,Denver Nuggets,Orlando Magic,STING,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,39.0,46.0,1430.3692517826707,1502.1355824340044,-71.76633065133365,0.39816419035950906
NB277130826,2026-08-13 18:47:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,CASCADE,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,50.0,55.0,1404.0371668731455,1416.1263789788159,-12.089212105670413,0.48260924320090054
NB207130826,2026-08-13 18:59:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,HUNCHO,LANES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,58.0,64.0,1580.630770938521,1724.7225293897461,-144.09175845122513,0.30375950828100423
NB208130826,2026-08-13 19:03:00+00:00,False,Miami Heat,Toronto Raptors,ARCHITECT,ENIGMA,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,69.0,1452.9904115251272,1447.510421793263,5.47998973186418,0.5078856852506044
NB209130826,2026-08-13 19:07:00+00:00,False,Miami Heat,Chicago Bulls,LAW,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,59.0,1490.8329952734998,1543.28176573051,-52.44877045701014,0.4250883389156422
NB210130826,2026-08-13 19:11:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,BRAZEN,INVINCIBLE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,44.0,37.0,1553.685795532443,1463.828606698227,89.857188834216,0.6265067365382802
NB211130826,2026-08-13 19:15:00+00:00,False,Los Angeles Lakers,Boston Celtics,PATIENCE,CONQUEST,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,47.0,50.0,1509.4733414534426,1466.5364939369713,42.93684751647129,0.5614784312612859
NB212130826,2026-08-13 19:19:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,ARACHNE,ZION,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,69.0,1423.7899268503309,1409.9344966353506,13.855430214980288,0.5199290033729789
NB213130826,2026-08-13 19:31:00+00:00,False,Boston Celtics,New York Knicks,PRODIGY,JACKAL,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,50.0,46.0,1643.528248786528,1659.6766382607548,-16.14838947422686,0.4767773195319071
NB214130826,2026-08-13 19:35:00+00:00,False,Miami Heat,Chicago Bulls,ARCHITECT,MALICE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,59.0,63.0,1445.7461398197456,1522.3528401426101,-76.60670032286453,0.39150661835121336
NB215130826,2026-08-13 19:39:00+00:00,False,New York Knicks,Boston Celtics,LAW,CYPHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,57.0,1480.3877372000406,1470.9654148406557,9.422322359384907,0.5135564885601696
NB216130826,2026-08-13 19:43:00+00:00,False,Charlotte Hornets,Dallas Mavericks,EQUALIZER,THOR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,63.0,1463.3711905205025,1551.9797790170992,-88.60858849659667,0.375176638421433
NB217130826,2026-08-13 19:47:00+00:00,False,Denver Nuggets,Dallas Mavericks,STING,SIGNAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,47.0,37.0,1423.0314927632326,1482.8564311192742,-59.824938356041685,0.41474590976543163
NB278130826,2026-08-13 19:51:00+00:00,False,Phoenix Suns,Memphis Grizzlies,ZION,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,65.0,1424.1775645504495,1396.3736190016305,27.803945548819,0.5399278951743933
NB219130826,2026-08-13 20:03:00+00:00,False,Boston Celtics,Los Angeles Lakers,PRODIGY,LANES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,63.0,41.0,1650.9912810589547,1729.9610323669403,-78.96975130798569,0.38827085610316053
NB220130826,2026-08-13 20:07:00+00:00,False,Chicago Bulls,Toronto Raptors,MALICE,ENIGMA,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,62.0,56.0,1527.9371288913505,1454.7546934986447,73.18243539270588,0.6037875791033166
NB221130826,2026-08-13 20:11:00+00:00,False,Toronto Raptors,Chicago Bulls,CYPHER,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,51.0,1481.4453462494994,1553.7270238039691,-72.28167755446975,0.3974535267280312
NB222130826,2026-08-13 20:15:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,EQUALIZER,INVINCIBLE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,53.0,1455.10890123255,1456.9455076425559,-1.8366064100059702,0.4973569355305758
NB223130826,2026-08-13 20:19:00+00:00,False,New York Knicks,Boston Celtics,STING,CONQUEST,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,38.0,44.0,1435.468881249944,1473.434809628441,-37.96592837849698,0.4455790775940603
NB279130826,2026-08-13 20:23:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ZION,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,49.0,47.0,1412.7034149474885,1409.546858935232,3.1565560122564875,0.5045425242785807
NB225130826,2026-08-13 20:35:00+00:00,False,Oklahoma City Thunder,New York Knicks,HUNCHO,JACKAL,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,68.0,1575.3922679613268,1652.213605988328,-76.82133802700127,0.3912123128294284
NB226130826,2026-08-13 20:39:00+00:00,False,Chicago Bulls,Miami Heat,MALICE,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,57.0,1534.7700341663635,1440.1618510710052,94.6081830953583,0.6328838149576309
NB227130826,2026-08-13 20:43:00+00:00,False,Boston Celtics,New York Knicks,CYPHER,LAW,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,55.0,50.0,1476.675903928763,1469.907805791197,6.768098137566085,0.5097388443188541
NB228130826,2026-08-13 20:47:00+00:00,False,Denver Nuggets,Dallas Mavericks,BRAZEN,THOR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,65.0,61.0,1560.5688945881143,1560.2420683050518,0.3268262830624735,0.5004703406908794
NB229130826,2026-08-13 20:51:00+00:00,False,Orlando Magic,Dallas Mavericks,PATIENCE,SIGNAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,47.0,38.0,1502.575025761973,1470.4190426325629,32.15598312941006,0.5461444978202387
NB230130826,2026-08-13 20:55:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,ARACHNE,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,49.0,59.0,1403.601369226575,1407.8477686045915,-4.2463993780165765,0.4938892443306006
NB231130826,2026-08-13 21:07:00+00:00,False,Los Angeles Lakers,New York Knicks,LANES,JACKAL,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,76.0,54.0,1712.962175920721,1660.1969112255806,52.76526469514033,0.5753568480348698
NB232130826,2026-08-13 21:11:00+00:00,False,Miami Heat,Toronto Raptors,ARCHITECT,ENIGMA,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,51.0,1435.6514670582455,1447.9217882236317,-12.270321165386122,0.4823489263624474
NB233130826,2026-08-13 21:15:00+00:00,False,Miami Heat,Chicago Bulls,LAW,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,50.0,1462.122750098547,1558.4964661247054,-96.37371602615849,0.36475804726066674
NB234130826,2026-08-13 21:19:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,INVINCIBLE,THOR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,61.0,51.0,1450.913790868923,1553.1169835034466,-102.2031926345237,0.35701838102848127
NB235130826,2026-08-13 21:23:00+00:00,False,Boston Celtics,Oklahoma City Thunder,CONQUEST,SIGNAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,36.0,38.0,1481.11907056816,1461.1574041598305,19.961666408329393,0.5286955794719984
NB236130826,2026-08-13 21:27:00+00:00,False,Oklahoma City Thunder,New York Knicks,ZION,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,60.0,48.0,1418.6489046561455,1418.3435387386985,0.305365917447034,0.5004394567677302
NB237130826,2026-08-13 21:39:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,LANES,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,67.0,52.0,1724.762247983893,1567.4089627240742,157.3532852598189,0.7121396006603306
NB238130826,2026-08-13 21:43:00+00:00,False,Toronto Raptors,Miami Heat,ENIGMA,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,64.0,66.0,1440.5382270504858,1443.0350282313914,-2.4968011809055497,0.4964068761170621
NB239130826,2026-08-13 21:47:00+00:00,False,Los Angeles Lakers,New York Knicks,MYTH,LAW,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,48.0,1564.7869230962215,1455.8322931270309,108.95462996919059,0.6518527719112831
NB240130826,2026-08-13 21:51:00+00:00,False,Orlando Magic,Denver Nuggets,INVINCIBLE,BRAZEN,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,39.0,41.0,1464.5779622406399,1567.6939793897195,-103.11601714907965,0.35581305382756434
NB241130826,2026-08-13 21:55:00+00:00,False,Charlotte Hornets,Orlando Magic,CONQUEST,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,40.0,47.0,1474.774723614496,1511.8366642347053,-37.06194062020927,0.446864970127585
NB242130826,2026-08-13 21:59:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,ZION,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,60.0,64.0,1430.0048019185099,1393.1055990924679,36.89920282604203,0.552903464731055
NB243130826,2026-08-13 22:11:00+00:00,False,New York Knicks,Boston Celtics,JACKAL,PRODIGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,53.0,1648.3968391624085,1667.990137505174,-19.593298342765593,0.47183283064928755
NB244130826,2026-08-13 22:15:00+00:00,False,Toronto Raptors,Chicago Bulls,ENIGMA,MALICE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,69.0,72.0,1434.5813445370811,1539.2804181791232,-104.6990736420421,0.35372706181670954
NB245130826,2026-08-13 22:19:00+00:00,False,Chicago Bulls,Toronto Raptors,MYTH,CYPHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,53.0,1556.964689833286,1484.4609596214132,72.50373021187283,0.6028525509048187
NB246130826,2026-08-13 22:23:00+00:00,False,Memphis Grizzlies,Phoenix Suns,THOR,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,64.0,1539.4528121317296,1461.1406180061829,78.31219412554674,0.6108297159474426
NB247130826,2026-08-13 22:27:00+00:00,False,Oklahoma City Thunder,New York Knicks,SIGNAL,STING,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,47.0,52.0,1467.5017511134945,1427.784620310225,39.71713080326958,0.5569098632973353
NB280130826,2026-08-13 22:31:00+00:00,False,New York Knicks,Los Angeles Lakers,CASCADE,ARACHNE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,47.0,54.0,1406.9876414763341,1400.9919858162484,5.995655660085731,0.5086275856762067
NB249130826,2026-08-13 22:43:00+00:00,False,Los Angeles Lakers,Boston Celtics,LANES,PRODIGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,65.0,60.0,1731.835545190544,1660.4565790849344,71.3789661056096,0.6013013508315984
NB250130826,2026-08-13 22:47:00+00:00,False,Miami Heat,Chicago Bulls,ARCHITECT,MALICE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,45.0,1448.991910744796,1543.6263036222138,-94.63439287741767,0.367081131015094
NB251130826,2026-08-13 22:51:00+00:00,False,New York Knicks,Boston Celtics,LAW,CYPHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,52.0,42.0,1463.6545263899663,1479.5816119432375,-15.927085553271127,0.4770951238140499
NB252130826,2026-08-13 22:55:00+00:00,False,Orlando Magic,Charlotte Hornets,INVINCIBLE,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,65.0,44.0,1460.308205594709,1476.478096475059,-16.16989088034984,0.4767464433593164
NB253130826,2026-08-13 22:59:00+00:00,False,Charlotte Hornets,Denver Nuggets,CONQUEST,STING,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,40.0,41.0,1466.5394590065362,1436.6280178572574,29.911441149278744,0.5429399883278229
NB281130826,2026-08-13 23:03:00+00:00,False,Phoenix Suns,Memphis Grizzlies,ZION,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,65.0,1422.1184151947293,1397.6141549984045,24.50426019632482,0.5352061088999399
NB255130826,2026-08-13 23:15:00+00:00,False,New York Knicks,Oklahoma City Thunder,JACKAL,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,60.0,59.0,1655.930397582648,1560.3356655174232,95.59473206522489,0.6342022935482814
NB256130826,2026-08-13 23:19:00+00:00,False,Miami Heat,Toronto Raptors,ARCHITECT,ENIGMA,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,59.0,55.0,1462.9303020405862,1430.2354590939906,32.6948429465956,0.5469132638014679
NB257130826,2026-08-13 23:23:00+00:00,False,Miami Heat,Chicago Bulls,LAW,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,66.0,1474.7669153424533,1561.8440375114617,-87.07712216900836,0.37724550055549305
NB258130826,2026-08-13 23:27:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,THOR,BRAZEN,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,43.0,56.0,1524.1153336628536,1571.9637360356503,-47.84840237279673,0.4315726757593928
NB259130826,2026-08-13 23:31:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,SIGNAL,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,44.0,42.0,1458.658353566462,1520.071928842665,-61.41357527620312,0.41252788990174155
NB282130826,2026-08-13 23:35:00+00:00,False,Los Angeles Lakers,New York Knicks,ARACHNE,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,40.0,56.0,1410.365472294178,1408.5358811099582,1.8295911842199075,0.502632969029005
NB261130826,2026-08-13 23:47:00+00:00,False,Orlando Magic,Charlotte Hornets,HUNCHO,PRODIGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,48.0,1555.9460930400026,1654.1254815619254,-98.17938852192287,0.36235299370446067
NB262130826,2026-08-13 23:51:00+00:00,False,Orlando Magic,Dallas Mavericks,MALICE,ARCHITECT,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,54.0,1529.6879123264237,1469.3929441635023,60.29496816292135,0.5859106998419373
NB263130826,2026-08-13 23:55:00+00:00,False,Toronto Raptors,Miami Heat,CYPHER,LAW,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,48.0,1468.4692229907505,1465.2945622607508,3.1746607299996867,0.5045685768989536
NB264130826,2026-08-13 23:59:00+00:00,False,Milwaukee Bucks,Phoenix Suns,BRAZEN,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,42.0,54.0,1582.057596476739,1462.14395489861,119.91364157812905,0.6660288573272218
NB001140826,2026-08-14 00:03:00+00:00,False,Los Angeles Lakers,New York Knicks,PATIENCE,STING,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,52.0,1513.022263521486,1443.1432977171912,69.8789658042947,0.5992294864081673
NB195140826,2026-08-14 00:07:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,ARACHNE,ZION,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,58.0,74.0,1397.7447334221797,1411.1966890831757,-13.451955660995964,0.48065074730923446
NB003140826,2026-08-14 00:19:00+00:00,False,Denver Nuggets,Dallas Mavericks,JACKAL,LANES,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,60.0,1660.3199700600687,1738.166642713553,-77.84667265348435,0.38980749611164256
NB004140826,2026-08-14 00:23:00+00:00,False,Orlando Magic,Denver Nuggets,MALICE,ENIGMA,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,63.0,69.0,1521.330724029906,1423.7728169710745,97.55790705883146,0.6368199986823736
NB005140826,2026-08-14 00:27:00+00:00,False,Boston Celtics,Los Angeles Lakers,CYPHER,MYTH,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,50.0,1474.414400067963,1571.3163905931642,-96.9019905252012,0.36405371028475175
NB006140826,2026-08-14 00:31:00+00:00,False,Dallas Mavericks,Orlando Magic,THOR,INVINCIBLE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,42.0,33.0,1514.0214732217648,1474.642347171158,39.37912605060683,0.556429683977948
