externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore
NB099230726,2026-07-23 09:07:00+00:00,False,Boston Celtics,New York Knicks,HOLLOW,HOGGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,60.0
NB100230726,2026-07-23 09:11:00+00:00,False,Brooklyn Nets,Chicago Bulls,HYPER,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,53.0,62.0
NB101230726,2026-07-23 09:15:00+00:00,False,Chicago Bulls,Toronto Raptors,COMBO,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,62.0
NB102230726,2026-07-23 09:19:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,HARLEM,SKYFOX,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,43.0,57.0
NB103230726,2026-07-23 09:23:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,MACHINE,ATOMIC,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,75.0,47.0
NB104230726,2026-07-23 09:27:00+00:00,False,Oklahoma City Thunder,New York Knicks,TRANQUILITY,DOUBLEFOUR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,59.0,61.0
NB105230726,2026-07-23 09:39:00+00:00,False,Boston Celtics,Oklahoma City Thunder,HOLLOW,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,61.0
NB106230726,2026-07-23 09:43:00+00:00,False,Brooklyn Nets,Toronto Raptors,HYPER,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,62.0,52.0
NB107230726,2026-07-23 09:47:00+00:00,False,Oklahoma City Thunder,Boston Celtics,COMBO,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,40.0,57.0
NB108230726,2026-07-23 09:51:00+00:00,False,Charlotte Hornets,Orlando Magic,HARLEM,AXE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,42.0,47.0
NB109230726,2026-07-23 09:55:00+00:00,False,Charlotte Hornets,Dallas Mavericks,MACHINE,CHARM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,66.0,73.0
NB110230726,2026-07-23 09:59:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,TRANQUILITY,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,50.0
NB111230726,2026-07-23 10:11:00+00:00,False,New York Knicks,Los Angeles Lakers,HOGGY,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,74.0,67.0
NB112230726,2026-07-23 10:15:00+00:00,False,Chicago Bulls,Miami Heat,GALAXY,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,61.0,55.0
NB113230726,2026-07-23 10:19:00+00:00,False,Toronto Raptors,Brooklyn Nets,RAMZ,SHELL,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,49.0
NB114230726,2026-07-23 10:23:00+00:00,False,Milwaukee Bucks,Phoenix Suns,SKYFOX,MIST,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,62.0
NB115230726,2026-07-23 10:27:00+00:00,False,Los Angeles Lakers,Boston Celtics,ATOMIC,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,51.0,55.0
NB116230726,2026-07-23 10:31:00+00:00,False,New York Knicks,Boston Celtics,DOUBLEFOUR,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,55.0
NB117230726,2026-07-23 10:43:00+00:00,False,Boston Celtics,Los Angeles Lakers,HOLLOW,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,70.0,58.0
NB118230726,2026-07-23 10:47:00+00:00,False,Brooklyn Nets,Miami Heat,HYPER,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,53.0
NB119230726,2026-07-23 10:51:00+00:00,False,Oklahoma City Thunder,New York Knicks,COMBO,SHELL,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0
NB120230726,2026-07-23 10:55:00+00:00,False,Charlotte Hornets,Dallas Mavericks,HARLEM,MIST,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,60.0
NB121230726,2026-07-23 10:59:00+00:00,False,Charlotte Hornets,Denver Nuggets,MACHINE,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,57.0,73.0
NB122230726,2026-07-23 11:03:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,PUNISHER,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,46.0
NB123230726,2026-07-23 11:15:00+00:00,False,New York Knicks,Oklahoma City Thunder,HOGGY,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,60.0,58.0
NB124230726,2026-07-23 11:19:00+00:00,False,Chicago Bulls,Toronto Raptors,GALAXY,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,51.0,49.0
NB125230726,2026-07-23 11:23:00+00:00,False,Toronto Raptors,Miami Heat,RAMZ,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,57.0
NB126230726,2026-07-23 11:27:00+00:00,False,Milwaukee Bucks,Memphis Grizzlies,SKYFOX,AXE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,46.0
NB127230726,2026-07-23 11:31:00+00:00,False,Los Angeles Lakers,New York Knicks,ATOMIC,CHARM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,51.0,58.0
NB128230726,2026-07-23 11:35:00+00:00,False,New York Knicks,Oklahoma City Thunder,DOUBLEFOUR,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,56.0
NB129230726,2026-07-23 11:47:00+00:00,False,Dallas Mavericks,Orlando Magic,JD,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,56.0
NB130230726,2026-07-23 11:51:00+00:00,False,Charlotte Hornets,Denver Nuggets,TD24,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,69.0
NB131230726,2026-07-23 11:55:00+00:00,False,Miami Heat,Brooklyn Nets,THUNDER,SHELL,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,57.0
NB132230726,2026-07-23 11:59:00+00:00,False,Memphis Grizzlies,Phoenix Suns,AXE,MIST,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,58.0
NB133230726,2026-07-23 12:03:00+00:00,False,New York Knicks,Boston Celtics,CHARM,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,52.0,54.0
NB134230726,2026-07-23 12:07:00+00:00,False,New York Knicks,Boston Celtics,DOUBLEFOUR,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,59.0,58.0
NB135230726,2026-07-23 12:19:00+00:00,False,Denver Nuggets,Charlotte Hornets,HOGGY,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,61.0,65.0
NB136230726,2026-07-23 12:23:00+00:00,False,Orlando Magic,Dallas Mavericks,GALAXY,HYPER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,58.0,66.0
NB137230726,2026-07-23 12:27:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,RAMZ,COMBO,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,55.0,58.0
NB138230726,2026-07-23 12:31:00+00:00,False,Denver Nuggets,Charlotte Hornets,SKYFOX,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,47.0
NB139230726,2026-07-23 12:35:00+00:00,False,Orlando Magic,Charlotte Hornets,ATOMIC,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,72.0,69.0
NB140230726,2026-07-23 12:39:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,DOUBLEFOUR,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,65.0,49.0
NB141230726,2026-07-23 12:51:00+00:00,False,Orlando Magic,Dallas Mavericks,CHIEF,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,47.0,46.0
NB142230726,2026-07-23 12:55:00+00:00,False,Denver Nuggets,Charlotte Hornets,EXO,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,77.0
NB143230726,2026-07-23 12:59:00+00:00,False,Brooklyn Nets,Miami Heat,SHELL,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,64.0
NB144230726,2026-07-23 13:03:00+00:00,False,Phoenix Suns,Memphis Grizzlies,MIST,AXE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,72.0,74.0
NB145230726,2026-07-23 13:07:00+00:00,False,Boston Celtics,New York Knicks,MARKSMAN,CHARM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,52.0,43.0
NB146230726,2026-07-23 13:11:00+00:00,False,Boston Celtics,Oklahoma City Thunder,PUNISHER,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,58.0
NB147230726,2026-07-23 13:23:00+00:00,False,Dallas Mavericks,Charlotte Hornets,JD,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,54.0
NB148230726,2026-07-23 13:27:00+00:00,False,Charlotte Hornets,Dallas Mavericks,TD24,HYPER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,53.0
NB149230726,2026-07-23 13:31:00+00:00,False,Boston Celtics,Oklahoma City Thunder,THUNDER,COMBO,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,56.0,52.0
NB150230726,2026-07-23 13:35:00+00:00,False,Orlando Magic,Charlotte Hornets,AXE,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,63.0,55.0
NB151230726,2026-07-23 13:39:00+00:00,False,Dallas Mavericks,Charlotte Hornets,CHARM,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,47.0,54.0
NB152230726,2026-07-23 13:43:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,TRANQUILITY,DOUBLEFOUR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,46.0,75.0
NB153230726,2026-07-23 13:55:00+00:00,False,Orlando Magic,Denver Nuggets,CHIEF,HOGGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,68.0,72.0
NB154230726,2026-07-23 13:59:00+00:00,False,Denver Nuggets,Orlando Magic,EXO,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,56.0
NB155230726,2026-07-23 14:03:00+00:00,False,Brooklyn Nets,Toronto Raptors,SHELL,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,48.0
NB156230726,2026-07-23 14:07:00+00:00,False,Phoenix Suns,Milwaukee Bucks,MIST,SKYFOX,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,56.0
NB157230726,2026-07-23 14:11:00+00:00,False,Boston Celtics,Los Angeles Lakers,MARKSMAN,ATOMIC,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,49.0
NB158230726,2026-07-23 14:15:00+00:00,False,Boston Celtics,New York Knicks,PUNISHER,DOUBLEFOUR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,58.0
NB159230726,2026-07-23 14:27:00+00:00,False,Orlando Magic,Charlotte Hornets,CHIEF,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,61.0
NB160230726,2026-07-23 14:31:00+00:00,False,Denver Nuggets,Dallas Mavericks,EXO,HYPER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,51.0
NB161230726,2026-07-23 14:35:00+00:00,False,New York Knicks,Oklahoma City Thunder,SHELL,COMBO,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,52.0,41.0
NB162230726,2026-07-23 14:39:00+00:00,False,Dallas Mavericks,Charlotte Hornets,MIST,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,68.0
NB163230726,2026-07-23 14:43:00+00:00,False,Denver Nuggets,Charlotte Hornets,MARKSMAN,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,65.0,60.0
NB164230726,2026-07-23 14:47:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,PUNISHER,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,55.0,60.0
NB165230726,2026-07-23 14:59:00+00:00,False,Dallas Mavericks,Denver Nuggets,JD,HOGGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,73.0,71.0
NB166230726,2026-07-23 15:03:00+00:00,False,Charlotte Hornets,Orlando Magic,TD24,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,44.0
NB167230726,2026-07-23 15:07:00+00:00,False,Miami Heat,Toronto Raptors,THUNDER,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,57.0,64.0
NB168230726,2026-07-23 15:11:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,AXE,SKYFOX,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,49.0,56.0
NB169230726,2026-07-23 15:15:00+00:00,False,New York Knicks,Los Angeles Lakers,CHARM,ATOMIC,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,57.0
NB170230726,2026-07-23 15:19:00+00:00,False,New York Knicks,Boston Celtics,DOUBLEFOUR,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,69.0,66.0
NB171230726,2026-07-23 15:31:00+00:00,False,Charlotte Hornets,Denver Nuggets,HOLLOW,HOGGY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,67.0,53.0
NB172230726,2026-07-23 15:35:00+00:00,False,Dallas Mavericks,Orlando Magic,HYPER,GALAXY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,45.0,44.0
NB173230726,2026-07-23 15:39:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,COMBO,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,72.0,57.0
NB174230726,2026-07-23 15:43:00+00:00,False,Charlotte Hornets,Denver Nuggets,HARLEM,SKYFOX,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,52.0
NB175230726,2026-07-23 15:47:00+00:00,False,Charlotte Hornets,Orlando Magic,MACHINE,ATOMIC,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,52.0
NB176230726,2026-07-23 15:51:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,TRANQUILITY,DOUBLEFOUR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,64.0,65.0
NB177230726,2026-07-23 16:03:00+00:00,False,Charlotte Hornets,Dallas Mavericks,HOLLOW,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,40.0,51.0
NB178230726,2026-07-23 16:07:00+00:00,False,Dallas Mavericks,Charlotte Hornets,HYPER,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,55.0
NB179230726,2026-07-23 16:11:00+00:00,False,Chicago Bulls,Miami Heat,COMBO,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,67.0,54.0
NB180230726,2026-07-23 16:15:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,HARLEM,AXE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,46.0
NB181230726,2026-07-23 16:19:00+00:00,False,Oklahoma City Thunder,New York Knicks,MACHINE,CHARM,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,59.0,60.0
NB182230726,2026-07-23 16:23:00+00:00,False,Oklahoma City Thunder,Boston Celtics,TRANQUILITY,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,42.0
NB183230726,2026-07-23 16:35:00+00:00,False,Denver Nuggets,Orlando Magic,HOGGY,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,60.0,54.0
NB184230726,2026-07-23 16:39:00+00:00,False,Orlando Magic,Denver Nuggets,GALAXY,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,52.0
NB185230726,2026-07-23 16:43:00+00:00,False,Los Angeles Lakers,New York Knicks,RAMZ,SHELL,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,60.0
NB186230726,2026-07-23 16:47:00+00:00,False,Denver Nuggets,Dallas Mavericks,SKYFOX,MIST,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,48.0
NB187230726,2026-07-23 16:51:00+00:00,False,Orlando Magic,Denver Nuggets,ATOMIC,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,58.0,59.0
NB188230726,2026-07-23 16:55:00+00:00,False,Phoenix Suns,Memphis Grizzlies,DOUBLEFOUR,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,72.0,67.0
NB189230726,2026-07-23 17:07:00+00:00,False,Dallas Mavericks,Orlando Magic,JD,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,60.0,72.0
NB190230726,2026-07-23 17:11:00+00:00,False,Charlotte Hornets,Denver Nuggets,TD24,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,66.0,62.0
NB191230726,2026-07-23 17:15:00+00:00,False,Boston Celtics,New York Knicks,THUNDER,SHELL,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,49.0
NB192230726,2026-07-23 17:19:00+00:00,False,Orlando Magic,Dallas Mavericks,AXE,MIST,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,57.0
NB193230726,2026-07-23 17:23:00+00:00,False,Dallas Mavericks,Denver Nuggets,CHARM,MARKSMAN,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,52.0,49.0
NB194230726,2026-07-23 17:27:00+00:00,False,Memphis Grizzlies,Phoenix Suns,PUNISHER,DOUBLEFOUR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,52.0,69.0
NB195230726,2026-07-23 17:55:00+00:00,False,Boston Celtics,Los Angeles Lakers,OCEAN,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,39.0
NB196230726,2026-07-23 17:59:00+00:00,False,Chicago Bulls,Miami Heat,PRODIGY,HORROR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,43.0
NB197230726,2026-07-23 18:03:00+00:00,False,Miami Heat,Chicago Bulls,SILVER,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,51.0
NB198230726,2026-07-23 18:07:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,KOBRA,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,49.0,41.0
NB199230726,2026-07-23 18:11:00+00:00,False,Oklahoma City Thunder,Boston Celtics,CLAW,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,53.0,47.0
NB200230726,2026-07-23 18:15:00+00:00,False,New York Knicks,Boston Celtics,CASCADE,LEGACY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,40.0,50.0
NB201230726,2026-07-23 18:27:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,OREZ,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,65.0,58.0
NB202230726,2026-07-23 18:31:00+00:00,False,Toronto Raptors,Brooklyn Nets,ARCHITECT,ENCORE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,53.0,59.0
NB203230726,2026-07-23 18:35:00+00:00,False,Boston Celtics,Los Angeles Lakers,MYTH,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,47.0
NB204230726,2026-07-23 18:39:00+00:00,False,Charlotte Hornets,Denver Nuggets,KNIGHT,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,57.0
NB205230726,2026-07-23 18:43:00+00:00,False,Denver Nuggets,Orlando Magic,JUGGERNAUT,GENERAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,57.0
NB206230726,2026-07-23 18:47:00+00:00,False,Phoenix Suns,Memphis Grizzlies,RAPTOR,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,71.0,62.0
NB207230726,2026-07-23 18:59:00+00:00,False,Los Angeles Lakers,Boston Celtics,HUNCHO,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,47.0,46.0
NB208230726,2026-07-23 19:03:00+00:00,False,Brooklyn Nets,Miami Heat,ENCORE,HORROR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,57.0,55.0
NB209230726,2026-07-23 19:07:00+00:00,False,Chicago Bulls,Miami Heat,AIRFORCE,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,46.0
NB210230726,2026-07-23 19:11:00+00:00,False,Phoenix Suns,Milwaukee Bucks,EQUALIZER,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,41.0,43.0
NB211230726,2026-07-23 19:15:00+00:00,False,Los Angeles Lakers,Boston Celtics,GENERAL,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,47.0,57.0
NB212230726,2026-07-23 19:19:00+00:00,False,Los Angeles Lakers,Boston Celtics,KOBOLD,LEGACY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,52.0,60.0
NB213230726,2026-07-23 19:31:00+00:00,False,Oklahoma City Thunder,Boston Celtics,OREZ,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,50.0
NB214230726,2026-07-23 19:35:00+00:00,False,Toronto Raptors,Chicago Bulls,ARCHITECT,PRODIGY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,42.0,57.0
NB215230726,2026-07-23 19:39:00+00:00,False,Boston Celtics,Oklahoma City Thunder,MYTH,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,39.0
NB216230726,2026-07-23 19:43:00+00:00,False,Charlotte Hornets,Dallas Mavericks,KNIGHT,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,41.0,54.0
NB217230726,2026-07-23 19:47:00+00:00,False,Denver Nuggets,Dallas Mavericks,JUGGERNAUT,CLAW,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,76.0,53.0
NB218230726,2026-07-23 19:51:00+00:00,False,Phoenix Suns,Milwaukee Bucks,RAPTOR,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,65.0,59.0
NB219230726,2026-07-23 20:03:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,OREZ,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,67.0
NB220230726,2026-07-23 20:07:00+00:00,False,Toronto Raptors,Miami Heat,ARCHITECT,HORROR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,50.0
NB221230726,2026-07-23 20:11:00+00:00,False,Toronto Raptors,Chicago Bulls,MYTH,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,59.0,51.0
NB222230726,2026-07-23 20:15:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,KNIGHT,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,49.0
NB223230726,2026-07-23 20:19:00+00:00,False,New York Knicks,Boston Celtics,JUGGERNAUT,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,60.0,59.0
NB224230726,2026-07-23 20:23:00+00:00,False,Oklahoma City Thunder,Boston Celtics,RAPTOR,LEGACY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,44.0
NB225230726,2026-07-23 20:35:00+00:00,False,Los Angeles Lakers,Boston Celtics,HUNCHO,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,48.0,52.0
NB226230726,2026-07-23 20:39:00+00:00,False,Brooklyn Nets,Chicago Bulls,ENCORE,PRODIGY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,58.0
NB227230726,2026-07-23 20:43:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,AIRFORCE,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,49.0
NB228230726,2026-07-23 20:47:00+00:00,False,Denver Nuggets,Dallas Mavericks,EQUALIZER,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,45.0,49.0
NB229230726,2026-07-23 20:51:00+00:00,False,Orlando Magic,Dallas Mavericks,GENERAL,CLAW,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,53.0,48.0
NB230230726,2026-07-23 20:55:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,KOBOLD,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,68.0,56.0
NB231230726,2026-07-23 21:07:00+00:00,False,Oklahoma City Thunder,Boston Celtics,OREZ,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,44.0,54.0
NB232230726,2026-07-23 21:11:00+00:00,False,Miami Heat,Chicago Bulls,HORROR,PRODIGY,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,51.0
NB233230726,2026-07-23 21:15:00+00:00,False,Toronto Raptors,Miami Heat,MYTH,SILVER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,55.0,52.0
NB234230726,2026-07-23 21:19:00+00:00,False,Milwaukee Bucks,Memphis Grizzlies,STING,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,56.0
NB235230726,2026-07-23 21:23:00+00:00,False,Boston Celtics,Oklahoma City Thunder,PATIENCE,CLAW,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,64.0,48.0
NB236230726,2026-07-23 21:27:00+00:00,False,Boston Celtics,New York Knicks,LEGACY,CASCADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,63.0,49.0
NB237230726,2026-07-23 21:39:00+00:00,False,Boston Celtics,Los Angeles Lakers,OCEAN,HUNCHO,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,56.0
NB238230726,2026-07-23 21:43:00+00:00,False,Miami Heat,Brooklyn Nets,HORROR,ENCORE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,52.0
NB239230726,2026-07-23 21:47:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,SILVER,AIRFORCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,55.0
NB240230726,2026-07-23 21:51:00+00:00,False,Orlando Magic,Denver Nuggets,STING,EQUALIZER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,53.0,48.0
NB241230726,2026-07-23 21:55:00+00:00,False,Charlotte Hornets,Orlando Magic,PATIENCE,GENERAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,61.0,56.0
NB242230726,2026-07-23 21:59:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,LEGACY,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,54.0,50.0
