externalId,startDate,participantAName,participantBName,diff_avg_pts_for,diff_win_rate,diff_form5,diff_form3,diff_form2,diff_net_rating,diff_fatigue,diff_elo,elo_expected_prob_a,h2h_shrunk_full,h2h_shrunk_last5,h2h_n_meetings,avg_pts_for_prev_a,avg_pts_for_prev_b,volatility_prev_a,volatility_prev_b,hours_since_last_a,hours_since_last_b,matches_last_3h_a,matches_last_3h_b,market_prob_a,odds_a,odds_b,target_win_a,target_total
NB186130726,2026-07-13 16:47:00+00:00,HARLEM,MACHINE,-3.0553709856035454,0.1337763012181617,0.4,0.3333333333333333,0.5,3.8984496124030983,1,219.92251819160856,0.7800530895853068,0.7717771975494839,0.9022458175934697,13,56.325581395348834,59.38095238095238,7.662654831699484,9.044102362633208,1.0666666666666667,2.1333333333333333,2,1,,,,1,114.0
NB187130726,2026-07-13 16:51:00+00:00,UNBREAKABLE,AXE,-1.0428571428571445,-0.3178571428571429,-0.8,-1.0,-1.0,-6.6869047619047635,2,-131.69759984457232,0.3190562410114418,0.1823178520065382,0.1823178520065382,3,54.857142857142854,55.9,7.547253736362583,8.070166429937894,1.0666666666666667,2.6666666666666665,3,1,,,,1,122.0
NB188130726,2026-07-13 16:55:00+00:00,TORCH,STARFIRE,0.75,0.19444444444444448,-0.2,-0.3333333333333333,-0.5,-2.138888888888893,1,-26.574547148676857,0.4618305584979508,0.549617461998829,0.549617461998829,3,46.861111111111114,46.111111111111114,7.47243612132627,5.946520924970424,1.0666666666666667,2.1333333333333333,3,2,,,,0,114.0
NB189130726,2026-07-13 17:07:00+00:00,JD,CHIEF,-6.193121693121697,-0.031746031746031744,-0.19999999999999996,-0.3333333333333333,0.0,-0.5597883597883637,0,-79.482001835662,0.3875707099574101,0.43276837378722893,0.3944758710921823,25,53.88095238095238,60.074074074074076,7.3404164926599575,7.555397032772683,1.0666666666666667,0.5333333333333333,2,2,,,,1,125.0
NB190130726,2026-07-13 17:11:00+00:00,SKYFOX,OUTLAW,-1.3492424242424264,-0.06515151515151513,-0.20000000000000007,-0.33333333333333337,0.0,-1.2992424242424292,0,-43.008162199284925,0.4384204928141849,0.39338313875096276,0.39338313875096276,3,53.608333333333334,54.95757575757576,7.7462876262630145,7.110068020627178,1.0666666666666667,0.5333333333333333,2,2,,,,0,113.0
NB191130726,2026-07-13 17:15:00+00:00,ARCHER,BLAZER,2.1021739130434796,0.07950310559006207,0.2,0.0,0.5,2.7714285714285722,0,61.23091556896452,0.5872172634480669,0.5348869053792267,0.4832076726435852,6,55.65217391304348,53.55,7.311422784067659,9.08815736640529,1.0666666666666667,0.5333333333333333,2,2,,,,1,105.0
NB192130726,2026-07-13 17:19:00+00:00,ANSWER,MACHINE,-0.7606752730883812,0.18818272095332667,0.6,0.3333333333333333,0.0,1.9096325719960348,0,139.17670760079614,0.6902237441901081,0.8229849966800619,0.8229849966800619,3,58.578947368421055,59.339622641509436,7.205829349088637,9.010984611337888,1.0666666666666667,0.5333333333333333,2,2,,,,0,121.0
NB194130726,2026-07-13 17:27:00+00:00,WARDEN,STARFIRE,1.172727272727272,0.17272727272727273,0.0,-0.6666666666666667,-0.5,0.2727272727272734,0,23.77119812335513,0.5341562237276214,0.7338035564157837,0.7338035564157837,3,48.872727272727275,47.7,8.737010560560948,7.528464503321894,1.0666666666666667,0.5333333333333333,2,2,,,,1,113.0
NB200130726,2026-07-13 17:55:00+00:00,ENCORE,SPOOKY,-0.33775388291517316,-0.10143369175627248,0.4,1.0,1.0,-1.8747909199522113,0,-64.33116219407566,0.4084637156002858,0.5633854862401144,0.6259838736001271,6,55.75483870967742,56.092592592592595,8.3591010635534,8.1093501401988,61.86666666666667,37.266666666666666,0,0,,,,1,119.0
NB201130726,2026-07-13 17:59:00+00:00,KARMA,MARINE,-0.9392241379310349,0.0017241379310344307,-0.39999999999999997,0.0,0.5,-0.6284482758620697,0,-41.478910006616616,0.4405890435665638,0.5467539323802316,0.4180395749184728,23,53.248275862068965,54.1875,7.822271475376111,7.597624128967112,108.86666666666666,109.4,0,0,,,,0,88.0
NB202130726,2026-07-13 18:03:00+00:00,COMMANDER,CYPHER,0.3135758120041956,0.0038167938931297773,-0.4,-0.6666666666666667,-0.5,0.34381080676546105,0,76.39524368119055,0.6082033607465819,0.6105824292266513,0.7147570492207032,18,50.450980392156865,50.13740458015267,7.580103516862049,6.721679459066789,37.333333333333336,61.93333333333333,0,0,,,,0,101.0
NB203130726,2026-07-13 18:07:00+00:00,RADIANT,STING,2.619751827298998,-0.03323134455209931,0.6,0.33333333333333337,0.5,-0.5222675505694312,0,-8.187593555469448,0.4882192864188253,0.5411706496068456,0.43920857174170014,7,50.26126126126126,47.64150943396226,8.84175189521718,8.177751205094367,14.4,12.866666666666667,0,0,,,,1,93.0
NB204130726,2026-07-13 18:11:00+00:00,ADMIRAL,CLAW,-2.4001925545571225,-0.01101839965768081,-0.4,-0.6666666666666667,-1.0,-1.8571887034659795,0,-15.997290162655418,0.4769943042144627,0.4769943042144627,0.4769943042144627,0,51.90243902439025,54.30263157894737,6.86451392157145,8.29942927650989,133.33333333333334,37.86666666666667,0,0,,,,1,119.0
NB205130726,2026-07-13 18:15:00+00:00,KOBOLD,ACTION,10.330882352941181,-0.06862745098039214,0.4,0.3333333333333333,0.0,-0.14215686274508954,0,6.1153143030157935,0.5087997360042392,0.5087997360042392,0.5087997360042392,0,55.372549019607845,45.041666666666664,8.01239236261861,7.466117317683834,157.33333333333334,13.333333333333334,0,0,,,,0,101.0
NB206130726,2026-07-13 18:27:00+00:00,LAW,ENIGMA,-0.9183673469387799,0.08911564625850338,-0.19999999999999996,0.0,0.0,2.8299319727891117,0,41.350519377457886,0.5592287881627077,0.43640959605423585,0.5818794614056478,8,53.224489795918366,54.142857142857146,7.860771266812292,8.637216204275456,38.333333333333336,14.333333333333334,0,0,,,,0,89.0
NB207130726,2026-07-13 18:31:00+00:00,HUNCHO,TAAPZ,-4.778263403263402,-0.4577505827505828,-0.6,-1.0,-1.0,-8.356060606060609,0,-373.8042523623694,0.1041640496764341,0.026041012419108524,0.046295133189526265,12,54.80128205128205,59.57954545454545,8.795467947201919,6.515625058730444,13.4,109.86666666666666,0,0,,,,0,124.0
NB208130726,2026-07-13 18:35:00+00:00,DAGGER,BABYLON,-1.6845730027548242,-0.07851239669421489,0.0,0.0,0.0,-1.643250688705237,0,-97.96260964755244,0.362641369881719,0.362641369881719,0.362641369881719,0,53.14876033057851,54.833333333333336,7.141033021704905,9.923683145863093,37.333333333333336,109.33333333333333,0,0,,,,1,96.0
NB209130726,2026-07-13 18:39:00+00:00,SIGNAL,EQUALIZER,-3.803426248548199,-0.21051103368176544,0.2,0.6666666666666666,0.5,-4.848432055749129,0,-168.6138423087998,0.2747570799080655,0.2747570799080655,0.2747570799080655,0,48.00609756097561,51.80952380952381,6.5067185204628215,7.068439284173942,13.266666666666667,14.4,0,0,,,,0,91.0
NB210130726,2026-07-13 18:43:00+00:00,BLADE,CLAW,-2.012890094979653,-0.07724365187051752,-0.39999999999999997,-0.6666666666666666,-0.5,-1.7302771855010732,-1,-148.6285389400898,0.2982647575008198,0.3132941471433256,0.3132941471433256,3,52.350746268656714,54.36363636363637,8.10574609395382,8.262007355978282,14.4,0.5333333333333333,0,1,,,,0,112.0
NB211130726,2026-07-13 18:47:00+00:00,ZION,ACTION,3.708218422504139,-0.059753631182202616,0.0,-0.3333333333333333,-1.0,0.30759330759330794,-1,-76.25087875367353,0.3919946851941088,0.6525683915394908,0.6525683915394908,3,48.891891891891895,45.183673469387756,8.213460516793981,7.454510573549176,38.4,0.5333333333333333,0,1,,,,1,123.0
NB212130726,2026-07-13 18:59:00+00:00,ENIGMA,SPOOKY,-1.9816241677085458,-0.19030035181577654,0.39999999999999997,0.6666666666666666,0.5,-4.392405431337771,0,-46.326764585244064,0.4337227500805659,0.48527172224012577,0.526099000035807,14,54.1042654028436,56.08588957055215,8.63484253065601,8.084735482060657,0.5333333333333333,1.0666666666666667,1,1,,,,1,99.0
NB213130726,2026-07-13 19:03:00+00:00,TAAPZ,MARINE,5.543903454015812,0.2759051186017478,0.4,0.6666666666666667,0.5,4.297683451241504,0,263.55559508834585,0.8201181193596241,0.8201181193596241,0.8201181193596241,0,59.61797752808989,54.074074074074076,6.488636251831363,7.618690467819547,0.5333333333333333,1.0666666666666667,1,1,,,,1,103.0
NB214130726,2026-07-13 19:07:00+00:00,BABYLON,CYPHER,4.5277023971053865,-0.007462686567164201,-0.8,-0.6666666666666667,-1.0,-0.03573043871551107,0,47.24807959195914,0.5675793714298439,0.610045355102768,0.610045355102768,3,54.67164179104478,50.14393939393939,9.93675158752429,6.696395949602751,0.5333333333333333,1.0666666666666667,1,1,,,,0,105.0
NB215130726,2026-07-13 19:11:00+00:00,EQUALIZER,STING,4.087127415656731,0.0926957091385523,0.0,0.0,0.5,2.1805874003712162,0,1.7373285540440977,0.5025001959303147,0.6262500979651573,0.6262500979651573,4,51.72093023255814,47.63380281690141,7.007905676534688,8.159216521453162,0.5333333333333333,1.0666666666666667,1,1,,,,0,85.0
NB216130726,2026-07-13 19:15:00+00:00,CLAW,ADMIRAL,2.455334987593048,0.006203473945409432,0.4,0.3333333333333333,0.0,1.8827543424317597,1,8.588896383990459,0.5123578982053348,0.4098863185642679,0.4098863185642679,1,54.42307692307692,51.96774193548387,8.22495289651255,6.875117718277875,0.5333333333333333,1.0666666666666667,2,1,,,,0,110.0
NB217130726,2026-07-13 19:19:00+00:00,ACTION,KOBOLD,-9.850000000000001,0.07692307692307693,-0.19999999999999996,0.3333333333333333,0.5,0.035384615384614904,1,-7.002837347333752,0.4899234714592464,0.5919387771673972,0.5919387771673972,1,45.4,55.25,7.534952568137482,7.982517662698539,0.5333333333333333,1.0666666666666667,2,1,,,,0,93.0
NB218130726,2026-07-13 19:31:00+00:00,LAW,ENCORE,-2.652286902286903,-0.012820512820512775,-0.6,-0.6666666666666667,-1.0,0.13825363825363723,0,21.471099113315177,0.5308601196027748,0.5308601196027748,0.5308601196027748,0,53.1554054054054,55.80769230769231,7.878941914043314,8.358202758361148,1.0666666666666667,1.6,1,1,,,,0,92.0
NB219130726,2026-07-13 19:35:00+00:00,HUNCHO,KARMA,1.6626821394293643,-0.17851845388709536,0.0,-0.3333333333333333,0.0,-3.357255038827333,0,-60.69554741404386,0.4135299505133944,0.509065870709034,0.6282355335615086,13,54.84076433121019,53.178082191780824,8.781178556888039,7.841256876298242,1.0666666666666667,1.6,1,1,,,,1,102.0
NB220130726,2026-07-13 19:39:00+00:00,DAGGER,COMMANDER,2.6927423205475094,-0.06891612287123988,0.0,0.3333333333333333,0.5,-1.8086105363679792,0,-87.69054591079771,0.3764162828641241,0.469104070716031,0.5006294590507218,12,53.13934426229508,50.44660194174757,7.112223878090047,7.54298551615068,1.0666666666666667,1.6,1,1,,,,1,106.0
NB221130726,2026-07-13 19:43:00+00:00,SIGNAL,RADIANT,-2.2563852813852776,-0.10286796536796533,-0.6,-0.6666666666666667,-0.5,-2.2318722943722875,0,-179.69761549772056,0.2622275845759214,0.3524455169151843,0.3387678153670762,16,47.97575757575758,50.232142857142854,6.498547225221427,8.807226908468172,1.0666666666666667,1.6,1,1,,,,1,70.0
NB222130726,2026-07-13 19:47:00+00:00,BLADE,ADMIRAL,0.3475555555555516,-0.0841481481481482,-0.6,-0.6666666666666666,-1.0,0.008888888888883173,-1,-157.63518990083935,0.2875278505236309,0.4575055701047262,0.35001237801050267,16,52.355555555555554,52.008,8.07563746078351,6.862116667711964,1.0666666666666667,0.5333333333333333,1,2,,,,1,116.0
NB223130726,2026-07-13 19:51:00+00:00,ZION,KOBOLD,-6.097371967654986,0.02139487870619944,0.0,0.0,0.0,0.52577493261456,-1,-65.50303469821506,0.406834790185788,0.4540704821443764,0.40303768452701694,15,49.05357142857143,55.15094339622642,8.353495557602699,7.9382138719930975,1.0666666666666667,0.5333333333333333,1,2,,,,0,122.0
NB224130726,2026-07-13 20:03:00+00:00,LAW,SPOOKY,-2.9493370437060094,-0.10701424128335241,0.2,0.0,0.0,-1.6250613848420343,0,-20.915304829795105,0.469936763719486,0.4924841909298715,0.5421941172086604,12,53.08724832214765,56.03658536585366,7.8962297588238695,8.084591300096776,0.5333333333333333,1.0666666666666667,2,2,,,,1,93.0
NB225130726,2026-07-13 20:07:00+00:00,HUNCHO,MARINE,0.8105896881753623,-0.17536276628589076,-0.2,0.0,0.0,-3.9101574560049386,0,-102.8545365473742,0.3561581365007435,0.3561581365007435,0.3561581365007435,0,54.822784810126585,54.01219512195122,8.756085408781848,7.592221331835685,0.5333333333333333,1.0666666666666667,2,2,,,,1,96.0
NB226130726,2026-07-13 20:11:00+00:00,DAGGER,CYPHER,2.9514640259184546,-0.07286508955315119,-0.4,-0.33333333333333337,0.0,-1.5218534140228641,0,-29.497101096925466,0.4576519574747442,0.3839394708651729,0.3145119810998863,19,53.15447154471545,50.203007518796994,7.085002077032914,6.705673082723858,0.5333333333333333,1.0666666666666667,2,2,,,,0,91.0
NB227130726,2026-07-13 20:15:00+00:00,SIGNAL,STING,0.32760950343429585,-0.127744623353226,0.0,0.3333333333333333,0.0,-2.643001914198848,0,-163.92593630822785,0.2801669684317518,0.338361161405292,0.23562976374744526,20,47.93975903614458,47.61214953271028,6.495405178003371,8.146201744957814,0.5333333333333333,1.0666666666666667,2,2,,,,1,88.0
NB228130726,2026-07-13 20:19:00+00:00,BLADE,CLAW,-1.9565338793745397,-0.07576321667907665,-0.39999999999999997,0.0,0.0,-1.6622300819061877,-1,-134.50863168866815,0.3155509767617568,0.2827754883808784,0.2827754883808784,4,52.4485294117647,54.40506329113924,8.118401460004007,8.173627050618933,0.5333333333333333,1.0666666666666667,2,3,,,,1,107.0
NB229130726,2026-07-13 20:23:00+00:00,ZION,ACTION,3.7621030713170214,-0.038868644803053964,0.0,0.0,0.5,0.6670137081381213,-1,-49.08837285547952,0.4298224985668145,0.7149112492834072,0.7149112492834072,4,49.11504424778761,45.35294117647059,8.34175406827153,7.466789214680603,0.5333333333333333,1.0666666666666667,2,3,,,,1,84.0
NB230130726,2026-07-13 20:35:00+00:00,ENIGMA,ENCORE,-1.6747085686816447,-0.09611224612426389,-0.4,-0.33333333333333337,0.0,-2.652085085927169,0,-8.335773447447991,0.4880061589496448,0.4069102107181173,0.4391138484220643,18,54.089622641509436,55.76433121019108,8.61699444248716,8.3490672958187,1.6,1.0666666666666667,2,2,,,,0,95.0
NB231130726,2026-07-13 20:39:00+00:00,TAAPZ,KARMA,6.399092970521544,0.2891156462585034,0.8,1.0,1.0,4.968027210884358,0,325.5027000594439,0.866890914110095,0.9239376652057685,0.9239376652057685,3,59.55555555555556,53.156462585034014,6.479199408012459,7.818752204228292,1.6,1.0666666666666667,2,2,,,,1,82.0
NB232130726,2026-07-13 20:43:00+00:00,BABYLON,COMMANDER,4.106900452488688,-0.005090497737556543,0.0,0.0,0.0,-0.47680995475113264,0,-18.155201640713585,0.4738963195867846,0.4738963195867846,0.4738963195867846,0,54.55882352941177,50.45192307692308,9.90609996445154,7.506475919623634,1.6,1.0666666666666667,2,2,,,,0,135.0
NB233130726,2026-07-13 20:47:00+00:00,EQUALIZER,RADIANT,1.4646017699115035,0.10921158487530169,-0.6000000000000001,-0.3333333333333333,0.0,2.726065969428795,0,9.318720602579331,0.513407502048727,0.4362328583135583,0.4362328583135583,3,51.5,50.0353982300885,7.079285208957713,9.013808061940127,1.6,1.0666666666666667,2,2,,,,1,99.0
NB234130726,2026-07-13 20:51:00+00:00,ADMIRAL,BLADE,-0.5036496350364956,0.0718920171474916,0.0,0.0,-0.5,-0.32307959680222353,0,107.42825440555907,0.649856100450754,0.5047344953239532,0.6221582668670018,17,52.0,52.503649635036496,6.835202996254027,8.114188814147466,1.0666666666666667,0.5333333333333333,3,3,,,,1,118.0
NB235130726,2026-07-13 20:55:00+00:00,KOBOLD,ZION,6.255360623781677,-0.011695906432748537,0.19999999999999996,0.0,0.5,-0.3313840155945371,0,70.67754886176408,0.6003329700498342,0.5700665940099668,0.7112590977999262,16,55.351851851851855,49.09649122807018,8.00037123527192,8.307123820170203,1.0666666666666667,0.5333333333333333,3,3,,,,1,116.0
NB236130726,2026-07-13 21:07:00+00:00,SPOOKY,ENCORE,0.24238588415803974,0.08101265822784809,-1.0,-1.0,-1.0,1.624894514767938,0,8.451845810774103,0.5121607851475157,0.3680584673263693,0.3387381267322292,7,55.95757575757576,55.71518987341772,8.12355166464701,8.345326906353609,1.0666666666666667,0.5333333333333333,2,2,,,,1,127.0
NB237130726,2026-07-13 21:11:00+00:00,MARINE,KARMA,0.8669000325626826,0.0016281341582545794,0.0,0.3333333333333333,0.0,0.5948388147183294,0,50.40678099861498,0.5720364675189243,0.4745766382169892,0.5875717633417441,24,53.9277108433735,53.060810810810814,7.5849387548858145,7.878521867781216,1.0666666666666667,0.5333333333333333,2,2,,,,1,92.0
NB238130726,2026-07-13 21:15:00+00:00,CYPHER,COMMANDER,-0.46851457000710184,0.012224591329068946,0.6,0.6666666666666667,0.5,-0.24491826581378717,0,-43.51508306887263,0.437702170058001,0.423948203488348,0.41675652002577823,19,50.17910447761194,50.647619047619045,6.686144068166686,7.734762877849378,1.0666666666666667,0.5333333333333333,2,2,,,,1,109.0
NB239130726,2026-07-13 21:19:00+00:00,STING,RADIANT,-2.4051815585475325,0.03488372093023251,-0.19999999999999996,0.0,0.5,0.6902488780089797,0,19.3036841976691,0.5277516843795257,0.4259172281265086,0.5678896375020115,8,47.586046511627906,49.99122807017544,8.136153922587264,8.986219158338114,1.0666666666666667,0.5333333333333333,2,2,,,,1,90.0
NB240130726,2026-07-13 21:23:00+00:00,CLAW,ADMIRAL,2.2022637795275557,-0.010433070866141758,-0.19999999999999996,-0.3333333333333333,-0.5,1.5930118110236222,0,-13.33962094690196,0.4808121698703422,0.32054144658022815,0.32054144658022815,2,54.3125,52.110236220472444,8.163819145349478,6.920441708144109,1.0666666666666667,0.5333333333333333,3,3,,,,1,111.0
NB241130726,2026-07-13 21:27:00+00:00,ACTION,KOBOLD,-10.33496503496503,0.02622377622377625,-0.19999999999999996,-1.0,-1.0,-0.8583916083916066,0,-55.41516859648596,0.4209206075557436,0.44728040503716243,0.44728040503716243,2,45.19230769230769,55.527272727272724,7.483415550109852,8.032006680346534,1.0666666666666667,0.5333333333333333,3,3,,,,1,94.0
NB242130726,2026-07-13 21:39:00+00:00,SPOOKY,ENIGMA,1.955710164602067,0.18456926296736248,-0.39999999999999997,-0.3333333333333333,0.0,4.27739125516149,1,34.49335244221743,0.5494774731329088,0.4841005206595598,0.466434432503515,15,56.01204819277108,54.056338028169016,8.129249808324765,8.610361228715758,0.5333333333333333,1.0666666666666667,3,2,,,,0,111.0
NB243130726,2026-07-13 21:43:00+00:00,MARINE,TAAPZ,-5.528388278388277,-0.2875457875457875,-0.6,-0.6666666666666667,-0.5,-4.374542124542124,1,-273.75758275024987,0.1713804303403133,0.13710434427225066,0.13710434427225066,1,53.845238095238095,59.37362637362637,7.576905379068061,6.6727444822590725,0.5333333333333333,1.0666666666666667,3,2,,,,0,86.0
NB244130726,2026-07-13 21:47:00+00:00,CYPHER,BABYLON,-4.473429951690825,0.032850241545893666,0.8,1.0,1.0,0.4173913043478237,1,-0.9846491232779044,0.4985829797980713,0.49929148989903566,0.49929148989903566,4,50.22222222222222,54.69565217391305,6.679961867201316,9.898461478530074,0.5333333333333333,1.0666666666666667,3,2,,,,1,86.0
NB245130726,2026-07-13 21:51:00+00:00,STING,EQUALIZER,-3.949074074074076,-0.08518518518518514,0.0,0.0,0.0,-2.1925925925925966,1,1.4595459985066557,0.5021004431807377,0.44537797474699453,0.44537797474699453,5,47.60648148148148,51.55555555555556,8.122764716044259,7.008292346653471,0.5333333333333333,1.0666666666666667,3,2,,,,0,88.0
NB246130726,2026-07-13 21:55:00+00:00,CLAW,BLADE,1.8703703703703738,0.07434245840042947,0.0,-0.3333333333333333,0.0,1.562533548040797,0,120.46364162540112,0.6667327262989159,0.6296589894661848,0.6296589894661848,5,54.370370370370374,52.5,8.129336449619435,8.084634430115756,0.5333333333333333,1.0666666666666667,3,3,,,,1,135.0
NB247130726,2026-07-13 21:59:00+00:00,ACTION,ZION,-3.8677604593929473,0.0383921246923708,0.0,0.0,0.0,-0.7671862182116485,0,41.39535041221711,0.5592923989193593,0.24857439951971527,0.24857439951971527,5,45.24528301886792,49.11304347826087,7.42113836482641,8.27251337249406,0.5333333333333333,1.0666666666666667,3,3,,,,1,97.0
NB248130726,2026-07-13 22:11:00+00:00,ENCORE,LAW,2.688050314465407,0.01572327044025157,0.4,0.3333333333333333,0.0,-0.1223899371069237,1,-13.067173563685628,0.4812036874563399,0.5849629499650719,0.5849629499650719,1,55.75471698113208,53.06666666666667,8.333793475075808,7.873723752270544,1.0666666666666667,2.1333333333333333,3,2,,,,1,101.0
NB249130726,2026-07-13 22:15:00+00:00,KARMA,HUNCHO,-1.7794521126166032,0.1595542611118146,-0.4,-0.6666666666666666,-1.0,3.234055126419321,1,31.8599884350042,0.5457221222082522,0.45460491604627823,0.353654276537001,14,53.006711409395976,54.78616352201258,7.879580730627555,8.740539029719693,1.0666666666666667,2.1333333333333333,3,2,,,,0,118.0
NB250130726,2026-07-13 22:19:00+00:00,COMMANDER,DAGGER,-2.4108338405356022,0.06314668289713937,-0.39999999999999997,-0.3333333333333333,0.0,1.774802191113821,1,77.3492116984878,0.6095111566230743,0.4963555662642528,0.4931160696102553,13,50.66981132075472,53.08064516129032,7.701232675745219,7.103871352879996,1.0666666666666667,2.1333333333333333,3,2,,,,0,113.0
NB251130726,2026-07-13 22:23:00+00:00,RADIANT,SIGNAL,1.9588128091642787,0.08247852121843274,-0.19999999999999996,-0.6666666666666666,-1.0,1.774485810986718,1,112.7534902578052,0.6567988896340132,0.6012950265969549,0.5141328398373393,17,49.88695652173913,47.92814371257485,9.016325560942223,6.47755053946092,1.0666666666666667,2.1333333333333333,3,2,,,,1,91.0
NB252130726,2026-07-13 22:27:00+00:00,ADMIRAL,BLADE,-0.46616456834532727,0.07801258992805754,0.19999999999999996,0.0,0.5,-0.0970098920863336,-1,121.46790577421392,0.6680160271493286,0.5305483685726052,0.7413404565108128,18,52.109375,52.57553956834533,6.893148915300174,8.104372068645796,1.0666666666666667,0.5333333333333333,3,4,,,,0,94.0
NB253130726,2026-07-13 22:31:00+00:00,KOBOLD,ZION,6.262315270935957,-0.0018472906403940725,0.19999999999999996,0.3333333333333333,0.5,0.03140394088669751,-1,88.32714065042205,0.6244434920867652,0.5951320937308124,0.7219748853718957,17,55.357142857142854,49.0948275862069,8.059841125049488,8.238803678749209,1.0666666666666667,0.5333333333333333,3,4,,,,1,108.0
NB254130726,2026-07-13 22:43:00+00:00,SPOOKY,LAW,2.9794979577269345,0.1021136534877265,0.0,0.0,0.0,1.561684577864149,1,10.338999027386308,0.5148746252132888,0.47408814710900915,0.4510553889836839,13,56.0059880239521,53.026490066225165,8.105105490485851,7.862948573207168,1.0666666666666667,0.5333333333333333,3,2,,,,1,91.0
NB255130726,2026-07-13 22:47:00+00:00,MARINE,HUNCHO,-1.1316176470588246,0.15992647058823528,-0.19999999999999996,-0.6666666666666667,-0.5,3.755514705882355,1,79.85457722159435,0.6129382362520642,0.4903505890016514,0.4903505890016514,1,53.705882352941174,54.8375,7.640467963435229,8.737173887886732,1.0666666666666667,0.5333333333333333,3,2,,,,0,120.0
NB256130726,2026-07-13 22:51:00+00:00,CYPHER,DAGGER,-2.922117647058826,0.08270588235294113,0.4,0.33333333333333337,0.5,1.6022941176470553,1,48.62796431659899,0.5695278523693521,0.636587975394892,0.8086790454974898,20,50.205882352941174,53.128,6.657902736246296,7.0949504988157,1.0666666666666667,0.5333333333333333,3,2,,,,0,101.0
NB257130726,2026-07-13 22:55:00+00:00,STING,SIGNAL,-0.3339093701996916,0.12384792626728114,-0.19999999999999996,-0.3333333333333333,0.0,2.612519201228878,1,149.1212868682228,0.7023285871094739,0.6323725739375159,0.6454793720486551,21,47.55299539170507,47.88690476190476,8.142151570057722,6.48020994266814,1.0666666666666667,0.5333333333333333,3,2,,,,1,92.0
NB258130726,2026-07-13 22:59:00+00:00,BLADE,CLAW,-2.02822299651568,-0.07944250871080144,0.0,-0.3333333333333333,-0.5,-1.6729965156794435,1,-122.54502117226502,0.3306103473462173,0.3322441389384869,0.25804904326498546,6,52.55714285714286,54.58536585365854,8.078100272231211,8.310266177359948,0.5333333333333333,1.0666666666666667,4,3,,,,0,131.0
NB259130726,2026-07-13 23:03:00+00:00,ZION,ACTION,3.7777777777777786,-0.05555555555555558,-0.2,-0.6666666666666666,-1.0,0.6210826210826212,1,-58.70108701097479,0.4163171016208073,0.6665268406483229,0.6294742673870255,6,49.111111111111114,45.333333333333336,8.205105410003702,7.37921609581121,0.5333333333333333,1.0666666666666667,4,3,,,,0,89.0
NB260130726,2026-07-13 23:15:00+00:00,ENCORE,ENIGMA,1.6783294392523374,0.09818925233644865,0.20000000000000007,0.0,0.0,2.650642523364482,1,17.021491934925734,0.52447631647673,0.6129524028655183,0.5664339184341023,19,55.74375,54.06542056074766,8.30870338180347,8.591152811457262,1.0666666666666667,1.6,3,2,,,,1,85.0
NB261130726,2026-07-13 23:19:00+00:00,KARMA,TAAPZ,-6.186521739130434,-0.30362318840579716,-1.0,-1.0,-1.0,-5.0181159420289845,1,-347.1188055199816,0.1193945142019456,0.0596972571009728,0.0596972571009728,4,53.02,59.20652173913044,7.854780957647225,6.826802452451434,1.0666666666666667,1.6,3,2,,,,1,111.0
NB262130726,2026-07-13 23:23:00+00:00,COMMANDER,BABYLON,-3.7562082777035997,0.014552736982643533,0.2,0.3333333333333333,0.0,0.6965287049399222,1,29.690738386473413,0.5426246969042059,0.6340997575233647,0.6340997575233647,1,50.700934579439256,54.457142857142856,7.671578216108369,10.027044175968925,1.0666666666666667,1.6,3,2,,,,0,105.0
NB263130726,2026-07-13 23:27:00+00:00,RADIANT,EQUALIZER,-1.6772863568215897,-0.13043478260869568,-0.19999999999999996,-0.3333333333333333,-0.5,-3.2724887556221844,1,-46.11586408597964,0.4340209513686999,0.46701047568434995,0.46701047568434995,4,49.88793103448276,51.56521739130435,8.97704468822189,6.930294763373804,1.0666666666666667,1.6,3,2,,,,0,111.0
NB264130726,2026-07-13 23:31:00+00:00,ADMIRAL,CLAW,-2.6884281311291716,-0.015036891753058668,-0.19999999999999996,-0.6666666666666667,-1.0,-1.883814327075747,0,-28.179610850452264,0.4595349731283356,0.5483056989304774,0.5483056989304774,3,52.04651162790697,54.734939759036145,6.9031927227509655,8.371094775489597,1.0666666666666667,0.5333333333333333,3,3,,,,1,111.0
NB265130726,2026-07-13 23:35:00+00:00,KOBOLD,ACTION,10.05869218500797,-0.05295055821371608,0.20000000000000007,-0.33333333333333337,-0.5,0.781499202551835,0,37.58361337598876,0.5538771799032698,0.4593583885161542,0.4593583885161542,3,55.3859649122807,45.32727272727273,7.990517563169379,7.310708901773113,1.0666666666666667,0.5333333333333333,3,3,,,,1,83.0
NB266130726,2026-07-13 23:47:00+00:00,ENIGMA,LAW,1.018941248470007,-0.07481640146878821,0.39999999999999997,0.0,0.5,-2.6990514075887404,0,-15.47882275232314,0.4777389097659536,0.608535049158755,0.5456617376737571,9,53.986046511627904,52.9671052631579,8.649714527063637,7.870994419665737,0.5333333333333333,1.0666666666666667,2,2,,,,1,103.0
NB267130726,2026-07-13 23:51:00+00:00,TAAPZ,HUNCHO,4.2515861884725865,0.4428638215454485,0.0,-0.33333333333333337,-0.5,7.963467574968277,0,333.17133526884936,0.8719027749753028,0.9698594764647772,0.9430678999890235,13,59.13978494623656,54.88819875776397,6.820033465826123,8.73355153189402,0.5333333333333333,1.0666666666666667,2,2,,,,1,123.0
